eBay URL,Google search URL,Product Title
http://catalog.ebay.com/97353991,http://www.google.com/search?q=Jtl 6600 Tripod,Jtl 6600 Tripod
http://catalog.ebay.com/97354001,http://www.google.com/search?q=Gitzo GT2340L Tripod,Gitzo GT2340L Tripod
http://catalog.ebay.com/97354011,http://www.google.com/search?q=Slik 617-003 Tripod,Slik 617-003 Tripod
http://catalog.ebay.com/97354021,http://www.google.com/search?q=Slik dw11m1 Tripod,Slik dw11m1 Tripod
http://catalog.ebay.com/97354031,http://www.google.com/search?q=Bogen Imaging 3191-510-10 Tripod,Bogen Imaging 3191-510-10 Tripod
http://catalog.ebay.com/97354041,http://www.google.com/search?q=Amvona AT150A Tripod,Amvona AT150A Tripod
http://catalog.ebay.com/97354051,http://www.google.com/search?q=Cartoni l502 Tripod,Cartoni l502 Tripod
http://catalog.ebay.com/97354061,http://www.google.com/search?q=Micro Innovations DST154 Tripod,Micro Innovations DST154 Tripod
http://catalog.ebay.com/97354071,http://www.google.com/search?q=Velbon KU96000 Tripod,Velbon KU96000 Tripod
http://catalog.ebay.com/97354081,http://www.google.com/search?q=Sakar 5SE-ECO-BLK Tripod,Sakar 5SE-ECO-BLK Tripod
http://catalog.ebay.com/97354091,http://www.google.com/search?q=Sunpak 620-FLEXPROBL Tripod,Sunpak 620-FLEXPROBL Tripod
http://catalog.ebay.com/97354101,http://www.google.com/search?q=Brunton TCARBON Tripod,Brunton TCARBON Tripod
http://catalog.ebay.com/97354111,http://www.google.com/search?q=Howard Miller 853 Tripod,Howard Miller 853 Tripod
http://catalog.ebay.com/97354121,http://www.google.com/search?q=Televue g5m3014 Tripod,Televue g5m3014 Tripod
http://catalog.ebay.com/97354131,http://www.google.com/search?q=Amvona AT6906 Tripod,Amvona AT6906 Tripod
http://catalog.ebay.com/97354141,http://www.google.com/search?q=GE TD100 Tripod,GE TD100 Tripod
http://catalog.ebay.com/97354151,http://www.google.com/search?q=Hama 4021 Tripod,Hama 4021 Tripod
http://catalog.ebay.com/97354171,http://www.google.com/search?q=Cullmann 50011 Tripod,Cullmann 50011 Tripod
http://catalog.ebay.com/97354181,http://www.google.com/search?q=OConnor 1030b1 Tripod,OConnor 1030b1 Tripod
http://catalog.ebay.com/97354201,http://www.google.com/search?q=Impact 920 Tripod,Impact 920 Tripod
http://catalog.ebay.com/97354221,http://www.google.com/search?q=Amvona ATCF81 Tripod,Amvona ATCF81 Tripod
http://catalog.ebay.com/97354231,http://www.google.com/search?q=Swarovski Optik 49030 Tripod,Swarovski Optik 49030 Tripod
http://catalog.ebay.com/97354251,http://www.google.com/search?q=Impact cx2000 Tripod,Impact cx2000 Tripod
http://catalog.ebay.com/97354261,http://www.google.com/search?q=Sunpak 611284 Tripod,Sunpak 611284 Tripod
http://catalog.ebay.com/97354271,http://www.google.com/search?q=Mathews 812170 Tripod,Mathews 812170 Tripod
http://catalog.ebay.com/97354281,"http://www.google.com/search?q=Manfrotto 700RC2,055V Tripod ","Manfrotto 700RC2,055V Tripod "
http://catalog.ebay.com/97354291,http://www.google.com/search?q=Slik 619-915 Tripod,Slik 619-915 Tripod
http://catalog.ebay.com/97354301,http://www.google.com/search?q=Petra Industries PT3001Q Tripod,Petra Industries PT3001Q Tripod
http://catalog.ebay.com/97354311,http://www.google.com/search?q=Vinten 33603 Tripod,Vinten 33603 Tripod
http://catalog.ebay.com/97354331,http://www.google.com/search?q=Manfrotto 3228WN Tripod,Manfrotto 3228WN Tripod
